product_id,product_name,category,sub_category,supplier_id,cost_price,selling_price,product_status,launch_date
1625,Travel Backpack,Lifestyle,Travel,166,74.1,148.2,Active,2021-11-26
1626,Storage Box,Consumer Goods,General,5,86.71,133.4,Active,2021-11-02
1627,Glass Storage Containers,Home,Kitchen,229,110.01,200.02,Active,2023-09-26
1628,Glass Storage Containers,Home,Kitchen,218,232.3,422.36,Discontinued,2023-12-17
1629,Modern Sofa,Home,Furniture,229,201.99,367.25,Active,2022-07-23
1630,Foundation Set,Beauty,Cosmetics,143,33.77,96.49,Discontinued,2024-07-27
1631,Designer Sunglasses,Fashion,Accessories,88,108.69,241.53,Active,2023-02-06
1632,Canvas Backpack,Fashion,Accessories,228,11.0,24.44,Discontinued,2025-02-16
1633,Organic Linen Shirt,Fashion,Clothing,147,84.74,188.31,Active,2025-03-17
1634,Smart Home Device,Consumer Goods,Electronics,124,35.15,54.08,Active,2025-11-03
1635,Classic Belt,Fashion,Accessories,210,57.72,128.27,Active,2026-06-01
1636,Fitness Training Mat,Lifestyle,Fitness,16,16.29,32.58,Active,2022-03-11
1637,Ceramic Vase,Home,Decor,196,191.4,348.0,Active,2023-05-23
1638,Outdoor Water Bottle,Lifestyle,Outdoor,93,65.07,130.14,Active,2024-05-06
1639,Oak Dining Table,Home,Furniture,22,48.07,87.4,Discontinued,2023-02-18
1640,Designer Sunglasses,Fashion,Accessories,86,86.31,191.8,Active,2023-11-14
1641,Cabin Luggage,Lifestyle,Travel,155,100.0,200.0,Active,2022-11-16
1642,Classic Cotton Shirt,Fashion,Clothing,99,16.98,37.73,Discontinued,2022-10-11
1643,Leather Wallet,Fashion,Accessories,133,71.17,158.16,Discontinued,2022-01-08
1644,Outdoor Water Bottle,Lifestyle,Outdoor,31,54.3,108.6,Discontinued,2022-12-27
1645,Cotton Cushion Set,Home,Decor,229,193.19,351.25,Active,2023-06-17
1646,Canvas Backpack,Fashion,Accessories,1,71.02,157.82,Active,2024-08-12
1647,Premium Knit Sweater,Fashion,Clothing,61,81.79,181.76,Active,2022-10-12
1648,Oak Dining Table,Home,Furniture,26,136.41,248.02,Active,2025-11-12
1649,Smart Home Device,Consumer Goods,Electronics,195,10.01,15.4,Active,2022-05-03
1650,Classic Belt,Fashion,Accessories,239,68.75,152.78,Active,2023-03-05
1651,Wall Art Frame,Home,Decor,179,229.48,417.24,Active,2024-06-04
1652,Camping Chair,Lifestyle,Outdoor,230,14.41,28.82,Active,2023-02-07
1653,Slim Fit Denim Jacket,Fashion,Clothing,94,104.17,231.49,Active,2025-05-09
1654,Storage Box,Consumer Goods,General,172,60.27,92.72,Active,2024-01-11
1655,Fitness Training Mat,Lifestyle,Fitness,181,29.22,58.44,Active,2024-02-10
1656,Cabin Luggage,Lifestyle,Travel,152,12.91,25.82,Active,2024-01-12
1657,Camping Chair,Lifestyle,Outdoor,174,24.36,48.72,Active,2023-01-30
1658,Storage Box,Consumer Goods,General,208,62.1,95.54,Discontinued,2021-08-27
1659,Fitness Training Mat,Lifestyle,Fitness,111,99.28,198.56,Active,2026-04-06
1660,Ceramic Vase,Home,Decor,20,82.13,149.33,Discontinued,2024-01-24
1661,Designer Sunglasses,Fashion,Accessories,14,46.23,102.73,Active,2026-05-16
1662,Glass Storage Containers,Home,Kitchen,45,219.84,399.71,Active,2022-08-12
1663,Organic Linen Shirt,Fashion,Clothing,66,51.65,114.78,Active,2023-04-21
1664,Travel Backpack,Lifestyle,Travel,171,74.19,148.38,Active,2021-10-16
1665,Ceramic Dinner Set,Home,Kitchen,179,100.25,182.27,Discontinued,2024-01-05
1666,Foundation Set,Beauty,Cosmetics,169,7.66,21.89,Active,2025-12-13
1667,Running Trainers,Fashion,Footwear,116,98.67,219.27,Discontinued,2024-10-22
1668,Kitchen Knife Set,Home,Kitchen,188,49.34,89.71,Active,2023-11-22
1669,Camping Chair,Lifestyle,Outdoor,212,17.0,34.0,Active,2024-03-21
1670,Ceramic Dinner Set,Home,Kitchen,223,167.01,303.65,Active,2025-10-09
1671,Travel Organiser,Lifestyle,Travel,200,44.73,89.46,Active,2023-09-10
1672,Formal Leather Shoes,Fashion,Footwear,197,41.55,92.33,Active,2025-12-13
1673,Ceramic Vase,Home,Decor,125,166.2,302.18,Active,2025-03-05
1674,Office Stationery Pack,Consumer Goods,Stationery,30,98.85,152.08,Active,2025-05-10
1675,Travel Backpack,Lifestyle,Travel,185,10.45,20.9,Active,2023-05-15
1676,Ceramic Dinner Set,Home,Kitchen,151,175.72,319.49,Active,2023-07-17
1677,Cotton Cushion Set,Home,Decor,141,23.2,42.18,Active,2024-05-22
1678,Storage Box,Consumer Goods,General,208,69.5,106.92,Discontinued,2022-07-06
1679,Travel Organiser,Lifestyle,Travel,212,95.33,190.66,Discontinued,2024-04-21
1680,Travel Organiser,Lifestyle,Travel,144,96.64,193.28,Discontinued,2021-11-27
1681,Wireless Speaker,Consumer Goods,Electronics,103,127.52,196.18,Discontinued,2024-01-22
1682,Bedroom Side Table,Home,Furniture,163,107.19,194.89,Active,2025-05-11
1683,Premium Notebook Set,Consumer Goods,Stationery,156,129.11,198.63,Active,2022-12-08
1684,Casual Canvas Shoes,Fashion,Footwear,76,33.44,74.31,Discontinued,2026-06-26
1685,Ceramic Dinner Set,Home,Kitchen,160,225.27,409.58,Active,2024-12-09
1686,Premium Knit Sweater,Fashion,Clothing,175,46.14,102.53,Active,2022-02-17
1687,Running Trainers,Fashion,Footwear,133,49.0,108.89,Active,2026-05-31
1688,Oak Dining Table,Home,Furniture,179,138.29,251.44,Active,2023-07-05
1689,Ceramic Dinner Set,Home,Kitchen,45,196.97,358.13,Active,2025-07-06
1690,Casual Canvas Shoes,Fashion,Footwear,94,50.09,111.31,Active,2023-03-27
1691,Ceramic Dinner Set,Home,Kitchen,154,170.94,310.8,Active,2026-03-26
1692,Formal Leather Shoes,Fashion,Footwear,1,49.52,110.04,Active,2025-04-24
1693,Premium Leather Boots,Fashion,Footwear,47,53.4,118.67,Active,2022-07-14
1694,Portable Charger,Consumer Goods,Electronics,46,142.77,219.65,Active,2024-01-31
1695,Formal Leather Shoes,Fashion,Footwear,244,88.58,196.84,Active,2024-01-15
1696,Workout Equipment,Lifestyle,Fitness,245,92.74,185.48,Active,2021-10-06
1697,Classic Cotton Shirt,Fashion,Clothing,47,27.11,60.24,Discontinued,2022-03-23
1698,Canvas Backpack,Fashion,Accessories,13,84.61,188.02,Active,2023-03-16
1699,Cotton Cushion Set,Home,Decor,151,130.44,237.16,Active,2023-11-28
1700,Premium Cookware Set,Home,Kitchen,193,55.07,100.13,Discontinued,2023-10-28
1701,Premium Leather Boots,Fashion,Footwear,76,119.37,265.27,Active,2024-07-27
1702,Fitness Training Mat,Lifestyle,Fitness,155,72.11,144.22,Active,2024-02-12
1703,Hiking Equipment,Lifestyle,Outdoor,80,22.92,45.84,Discontinued,2023-03-06
1704,Travel Backpack,Lifestyle,Travel,49,17.57,35.14,Active,2024-08-08
1705,Slim Fit Denim Jacket,Fashion,Clothing,147,11.94,26.53,Active,2022-05-08
1706,Organic Linen Shirt,Fashion,Clothing,138,67.75,150.56,Active,2026-06-28
1707,Formal Leather Shoes,Fashion,Footwear,13,66.09,146.87,Active,2025-03-26
1708,Casual Canvas Shoes,Fashion,Footwear,86,113.73,252.73,Active,2023-01-13
1709,Slim Fit Denim Jacket,Fashion,Clothing,9,10.06,22.36,Active,2023-03-22
1710,Casual Canvas Shoes,Fashion,Footwear,214,21.08,46.84,Active,2025-09-05
1711,Casual Canvas Shoes,Fashion,Footwear,106,43.48,96.62,Active,2024-03-14
1712,Hiking Equipment,Lifestyle,Outdoor,71,36.47,72.94,Active,2025-01-30
1713,Hiking Equipment,Lifestyle,Outdoor,200,40.3,80.6,Active,2023-01-14
1714,Premium Leather Boots,Fashion,Footwear,27,24.35,54.11,Discontinued,2025-08-13
1715,Canvas Backpack,Fashion,Accessories,59,87.51,194.47,Active,2023-05-19
1716,Classic Belt,Fashion,Accessories,94,89.79,199.53,Active,2024-11-27
1717,Oak Dining Table,Home,Furniture,32,64.09,116.53,Discontinued,2026-06-09
1718,Outdoor Water Bottle,Lifestyle,Outdoor,126,47.61,95.22,Active,2024-06-15
1719,Smart Home Device,Consumer Goods,Electronics,117,83.33,128.2,Discontinued,2025-07-09
1720,Travel Organiser,Lifestyle,Travel,93,71.19,142.38,Active,2025-03-01
1721,Leather Wallet,Fashion,Accessories,59,91.48,203.29,Active,2024-12-23
1722,Cotton Cushion Set,Home,Decor,55,120.68,219.42,Discontinued,2021-09-02
1723,Kitchen Knife Set,Home,Kitchen,192,82.44,149.89,Active,2023-11-29
1724,Canvas Backpack,Fashion,Accessories,210,86.64,192.53,Discontinued,2026-05-16
1725,Wall Art Frame,Home,Decor,125,216.07,392.85,Active,2025-06-14
1726,Camping Chair,Lifestyle,Outdoor,79,26.27,52.54,Discontinued,2025-06-02
1727,Slim Fit Denim Jacket,Fashion,Clothing,86,112.0,248.89,Active,2024-06-04
1728,Natural Face Cleanser,Beauty,Skincare,74,49.51,141.46,Active,2025-02-22
1729,Modern Sofa,Home,Furniture,194,159.19,289.44,Active,2024-06-15
1730,Classic Belt,Fashion,Accessories,47,54.92,122.04,Discontinued,2022-05-23
1731,Classic Cotton Shirt,Fashion,Clothing,116,34.12,75.82,Active,2024-09-06
1732,Premium Knit Sweater,Fashion,Clothing,239,117.66,261.47,Discontinued,2024-08-20
1733,Designer Sunglasses,Fashion,Accessories,228,38.31,85.13,Discontinued,2025-09-28
1734,Premium Cookware Set,Home,Kitchen,127,81.82,148.76,Discontinued,2022-04-11
1735,Fitness Training Mat,Lifestyle,Fitness,144,27.01,54.02,Active,2024-12-10
1736,Ceramic Dinner Set,Home,Kitchen,163,61.75,112.27,Active,2021-09-11
1737,Vitamin C Serum,Beauty,Skincare,165,26.05,74.43,Active,2026-04-12
1738,Cabin Luggage,Lifestyle,Travel,79,89.1,178.2,Active,2022-02-01
1739,Travel Backpack,Lifestyle,Travel,72,11.84,23.68,Active,2021-08-19
1740,Decorative Lamp,Home,Decor,24,186.59,339.25,Active,2023-02-08
1741,Travel Organiser,Lifestyle,Travel,37,40.9,81.8,Active,2022-04-18
1742,Classic Cotton Shirt,Fashion,Clothing,47,37.32,82.93,Active,2024-12-27
1743,Leather Wallet,Fashion,Accessories,1,115.34,256.31,Active,2023-08-04
1744,Ceramic Dinner Set,Home,Kitchen,64,52.02,94.58,Discontinued,2025-05-31
1745,Hydrating Moisturiser,Beauty,Skincare,107,25.51,72.89,Active,2026-02-20
1746,Classic Belt,Fashion,Accessories,220,69.8,155.11,Active,2025-11-25
1747,Natural Face Cleanser,Beauty,Skincare,102,7.82,22.34,Active,2025-03-20
1748,Classic Cotton Shirt,Fashion,Clothing,66,56.98,126.62,Active,2021-11-06
1749,Premium Cookware Set,Home,Kitchen,209,108.49,197.25,Active,2022-03-25
1750,Wooden Storage Cabinet,Home,Furniture,24,239.99,436.35,Active,2022-07-29
1751,Wall Art Frame,Home,Decor,26,102.91,187.11,Active,2023-03-01
1752,Luxury Beauty Kit,Beauty,Cosmetics,60,23.15,66.14,Active,2024-11-06
1753,Decorative Lamp,Home,Decor,45,225.42,409.85,Active,2024-03-01
1754,Resistance Bands,Lifestyle,Fitness,37,30.75,61.5,Active,2023-02-08
1755,Workout Equipment,Lifestyle,Fitness,31,79.94,159.88,Active,2022-05-28
1756,Cabin Luggage,Lifestyle,Travel,72,42.11,84.22,Active,2026-02-05
1757,Natural Face Cleanser,Beauty,Skincare,136,48.1,137.43,Active,2023-04-02
1758,Running Trainers,Fashion,Footwear,54,94.43,209.84,Active,2023-04-23
1759,Formal Leather Shoes,Fashion,Footwear,138,76.19,169.31,Active,2025-05-25
1760,Canvas Backpack,Fashion,Accessories,122,56.05,124.56,Active,2025-02-21
1761,Premium Cookware Set,Home,Kitchen,139,39.23,71.33,Active,2024-10-02
1762,Ceramic Vase,Home,Decor,218,40.07,72.85,Active,2025-01-01
1763,Heritage Wool Coat,Fashion,Clothing,204,62.13,138.07,Active,2024-08-02
1764,Smart Home Device,Consumer Goods,Electronics,103,128.83,198.2,Active,2022-07-02
1765,Premium Knit Sweater,Fashion,Clothing,138,36.67,81.49,Active,2022-10-09
1766,Classic Cotton Shirt,Fashion,Clothing,48,51.52,114.49,Active,2024-04-30
1767,Resistance Bands,Lifestyle,Fitness,21,71.63,143.26,Discontinued,2022-08-30
1768,Canvas Backpack,Fashion,Accessories,4,26.16,58.13,Active,2026-05-27
1769,Classic Cotton Shirt,Fashion,Clothing,206,101.42,225.38,Active,2023-01-10
1770,Organic Linen Shirt,Fashion,Clothing,47,92.29,205.09,Active,2022-12-25
1771,Wall Art Frame,Home,Decor,154,199.72,363.13,Active,2022-07-29
1772,Classic Cotton Shirt,Fashion,Clothing,228,13.53,30.07,Active,2025-01-23
1773,Bedroom Side Table,Home,Furniture,243,117.43,213.51,Active,2023-02-14
1774,Glass Storage Containers,Home,Kitchen,222,72.28,131.42,Active,2023-04-13
1775,Premium Knit Sweater,Fashion,Clothing,122,117.57,261.27,Active,2026-03-16
1776,Workout Equipment,Lifestyle,Fitness,21,25.8,51.6,Active,2025-07-07
1777,Luxury Beauty Kit,Beauty,Cosmetics,224,25.02,71.49,Active,2022-11-27
1778,Resistance Bands,Lifestyle,Fitness,79,10.19,20.38,Active,2022-02-23
1779,Cabin Luggage,Lifestyle,Travel,37,14.92,29.84,Active,2024-12-02
1780,Fitness Training Mat,Lifestyle,Fitness,89,31.81,63.62,Discontinued,2023-06-09
1781,Premium Knit Sweater,Fashion,Clothing,1,93.22,207.16,Active,2026-06-09
1782,Classic Cotton Shirt,Fashion,Clothing,69,39.61,88.02,Discontinued,2025-08-18
1783,Decorative Lamp,Home,Decor,8,31.05,56.45,Active,2026-04-24
1784,Smart Home Device,Consumer Goods,Electronics,235,49.54,76.22,Active,2025-07-24
1785,Kitchen Knife Set,Home,Kitchen,223,101.84,185.16,Active,2022-12-28
1786,Cabin Luggage,Lifestyle,Travel,132,90.17,180.34,Discontinued,2022-12-23
1787,Classic Cotton Shirt,Fashion,Clothing,210,97.57,216.82,Active,2025-02-09
1788,Modern Sofa,Home,Furniture,55,54.85,99.73,Active,2023-04-09
1789,Leather Wallet,Fashion,Accessories,66,107.28,238.4,Active,2023-10-01
1790,Travel Organiser,Lifestyle,Travel,171,99.27,198.54,Discontinued,2022-10-27
1791,Resistance Bands,Lifestyle,Fitness,71,37.21,74.42,Active,2023-12-07
1792,Fitness Training Mat,Lifestyle,Fitness,231,78.55,157.1,Active,2022-07-19
1793,Leather Wallet,Fashion,Accessories,48,72.36,160.8,Active,2024-03-25
1794,Slim Fit Denim Jacket,Fashion,Clothing,94,70.18,155.96,Active,2026-03-15
1795,Glass Storage Containers,Home,Kitchen,55,234.83,426.96,Active,2025-01-07
1796,Classic Belt,Fashion,Accessories,116,19.82,44.04,Active,2022-03-23
1797,Resistance Bands,Lifestyle,Fitness,155,97.96,195.92,Active,2024-08-13
1798,Travel Backpack,Lifestyle,Travel,185,51.38,102.76,Active,2024-06-21
1799,Strengthening Shampoo,Beauty,Haircare,184,46.11,131.74,Active,2022-10-01
1800,Wall Art Frame,Home,Decor,137,39.2,71.27,Active,2024-11-20
1801,Ceramic Dinner Set,Home,Kitchen,193,244.81,445.11,Active,2024-03-11
1802,Travel Organiser,Lifestyle,Travel,181,5.75,11.5,Active,2024-09-22
1803,Premium Knit Sweater,Fashion,Clothing,133,103.92,230.93,Active,2021-10-19
1804,Ceramic Dinner Set,Home,Kitchen,131,127.15,231.18,Discontinued,2023-08-09
1805,Premium Notebook Set,Consumer Goods,Stationery,30,35.24,54.22,Active,2025-02-14
1806,Office Stationery Pack,Consumer Goods,Stationery,46,66.21,101.86,Active,2022-01-15
1807,Designer Sunglasses,Fashion,Accessories,61,87.25,193.89,Active,2025-05-23
1808,Premium Leather Boots,Fashion,Footwear,202,27.13,60.29,Active,2021-07-25
1809,Heritage Wool Coat,Fashion,Clothing,206,13.45,29.89,Discontinued,2024-04-15
1810,Cabin Luggage,Lifestyle,Travel,142,97.96,195.92,Active,2026-03-08
1811,Organic Linen Shirt,Fashion,Clothing,86,37.73,83.84,Active,2023-07-29
1812,Heritage Wool Coat,Fashion,Clothing,133,18.99,42.2,Active,2026-03-19
1813,Luxury Beauty Kit,Beauty,Cosmetics,216,44.97,128.49,Active,2025-12-05
1814,Hydrating Moisturiser,Beauty,Skincare,107,48.28,137.94,Active,2023-12-04
1815,Formal Leather Shoes,Fashion,Footwear,176,62.3,138.44,Active,2022-07-15
1816,Office Stationery Pack,Consumer Goods,Stationery,207,89.84,138.22,Active,2026-05-11
1817,Ceramic Vase,Home,Decor,20,186.23,338.6,Discontinued,2023-02-22
1818,Workout Equipment,Lifestyle,Fitness,245,75.57,151.14,Active,2024-10-07
1819,Running Trainers,Fashion,Footwear,183,105.07,233.49,Active,2026-01-28
1820,Outdoor Water Bottle,Lifestyle,Outdoor,90,54.47,108.94,Active,2021-12-26
1821,Portable Charger,Consumer Goods,Electronics,121,99.45,153.0,Discontinued,2024-05-29
1822,Slim Fit Denim Jacket,Fashion,Clothing,138,86.61,192.47,Active,2024-03-19
1823,Cabin Luggage,Lifestyle,Travel,83,95.48,190.96,Discontinued,2025-02-25
1824,Office Stationery Pack,Consumer Goods,Stationery,5,52.27,80.42,Active,2026-03-22
1825,Bedroom Side Table,Home,Furniture,196,249.78,454.15,Active,2026-02-07
1826,Kitchen Knife Set,Home,Kitchen,179,244.04,443.71,Active,2022-05-31
1827,Organic Linen Shirt,Fashion,Clothing,147,51.04,113.42,Discontinued,2025-12-12
1828,Decorative Lamp,Home,Decor,139,85.56,155.56,Active,2022-06-01
1829,Hiking Equipment,Lifestyle,Outdoor,37,99.56,199.12,Active,2026-02-19
1830,Premium Knit Sweater,Fashion,Clothing,138,21.4,47.56,Discontinued,2026-07-10
1831,Portable Charger,Consumer Goods,Electronics,121,80.47,123.8,Active,2023-07-10
1832,Fitness Training Mat,Lifestyle,Fitness,87,78.8,157.6,Discontinued,2024-01-06
1833,Bedroom Side Table,Home,Furniture,26,100.64,182.98,Active,2026-03-22
1834,Decorative Lamp,Home,Decor,2,236.11,429.29,Active,2026-05-07
1835,Glass Storage Containers,Home,Kitchen,125,212.85,387.0,Active,2026-03-02
1836,Cabin Luggage,Lifestyle,Travel,16,6.48,12.96,Active,2025-12-02
1837,Hiking Equipment,Lifestyle,Outdoor,200,35.16,70.32,Active,2021-08-01
1838,Premium Notebook Set,Consumer Goods,Stationery,157,146.29,225.06,Active,2024-05-18
1839,Fitness Training Mat,Lifestyle,Fitness,185,45.76,91.52,Active,2022-01-27
1840,Smart Home Device,Consumer Goods,Electronics,78,82.42,126.8,Active,2026-06-14
1841,Canvas Backpack,Fashion,Accessories,197,23.02,51.16,Discontinued,2022-12-17
1842,Outdoor Water Bottle,Lifestyle,Outdoor,181,20.11,40.22,Active,2026-06-26
1843,Classic Cotton Shirt,Fashion,Clothing,147,11.27,25.04,Discontinued,2024-04-03
1844,Leather Wallet,Fashion,Accessories,206,52.06,115.69,Active,2024-01-03
1845,Household Organiser,Consumer Goods,General,44,43.56,67.02,Active,2026-03-25
1846,Canvas Backpack,Fashion,Accessories,122,94.74,210.53,Active,2025-10-17
1847,Classic Cotton Shirt,Fashion,Clothing,220,118.33,262.96,Active,2023-11-17
1848,Leather Wallet,Fashion,Accessories,27,25.6,56.89,Active,2022-07-03
1849,Vitamin C Serum,Beauty,Skincare,149,42.7,122.0,Active,2022-02-06
1850,Ceramic Dinner Set,Home,Kitchen,146,36.92,67.13,Active,2022-05-08
1851,Formal Leather Shoes,Fashion,Footwear,99,79.69,177.09,Active,2023-10-31
1852,Hydrating Moisturiser,Beauty,Skincare,6,45.47,129.91,Discontinued,2022-10-28
1853,Travel Backpack,Lifestyle,Travel,114,99.41,198.82,Active,2022-06-20
1854,Storage Box,Consumer Goods,General,42,83.04,127.75,Active,2025-03-22
1855,Portable Charger,Consumer Goods,Electronics,5,85.03,130.82,Discontinued,2025-06-28
1856,Wooden Storage Cabinet,Home,Furniture,247,103.92,188.95,Active,2024-05-17
1857,Slim Fit Denim Jacket,Fashion,Clothing,17,90.05,200.11,Active,2025-04-28
1858,Running Trainers,Fashion,Footwear,17,48.34,107.42,Discontinued,2022-06-01
1859,Workout Equipment,Lifestyle,Fitness,166,46.43,92.86,Active,2025-10-26
1860,Premium Notebook Set,Consumer Goods,Stationery,46,106.19,163.37,Active,2026-01-09
1861,Portable Charger,Consumer Goods,Electronics,249,117.3,180.46,Active,2025-09-03
1862,Organic Linen Shirt,Fashion,Clothing,147,107.11,238.02,Active,2024-02-11
1863,Glass Storage Containers,Home,Kitchen,193,44.74,81.35,Active,2021-12-21
1864,Wall Art Frame,Home,Decor,137,226.52,411.85,Active,2024-11-19
1865,Modern Sofa,Home,Furniture,188,114.26,207.75,Discontinued,2022-06-18
1866,Foundation Set,Beauty,Cosmetics,119,4.41,12.6,Active,2022-03-29
1867,Hair Repair Treatment,Beauty,Haircare,109,14.53,41.51,Active,2023-02-26
1868,Fitness Training Mat,Lifestyle,Fitness,111,16.62,33.24,Active,2022-10-11
1869,Outdoor Water Bottle,Lifestyle,Outdoor,83,49.21,98.42,Active,2022-11-04
1870,Luxury Beauty Kit,Beauty,Cosmetics,112,16.33,46.66,Active,2022-09-19
1871,Modern Sofa,Home,Furniture,222,159.82,290.58,Active,2025-04-22
1872,Decorative Lamp,Home,Decor,209,193.93,352.6,Active,2026-04-23
1873,Vitamin C Serum,Beauty,Skincare,28,40.73,116.37,Active,2023-01-18
1874,Formal Leather Shoes,Fashion,Footwear,39,23.65,52.56,Active,2025-02-24
1875,Outdoor Water Bottle,Lifestyle,Outdoor,89,59.76,119.52,Active,2021-08-05
1876,Leather Wallet,Fashion,Accessories,175,41.28,91.73,Active,2024-10-21
1877,Leather Wallet,Fashion,Accessories,106,80.93,179.84,Active,2024-12-31
1878,Glass Storage Containers,Home,Kitchen,92,92.95,169.0,Active,2021-11-06
1879,Wall Art Frame,Home,Decor,163,160.83,292.42,Active,2022-02-16
1880,Formal Leather Shoes,Fashion,Footwear,228,116.39,258.64,Active,2023-01-27
1881,Luxury Beauty Kit,Beauty,Cosmetics,11,13.53,38.66,Active,2023-07-26
1882,Formal Leather Shoes,Fashion,Footwear,66,28.72,63.82,Active,2024-01-19
1883,Workout Equipment,Lifestyle,Fitness,10,93.74,187.48,Active,2026-01-05
1884,Classic Cotton Shirt,Fashion,Clothing,13,114.19,253.76,Active,2025-01-20
1885,Designer Sunglasses,Fashion,Accessories,86,86.85,193.0,Active,2023-02-03
1886,Wooden Storage Cabinet,Home,Furniture,127,218.24,396.8,Discontinued,2022-02-15
1887,Strengthening Shampoo,Beauty,Haircare,216,8.75,25.0,Discontinued,2026-02-12
1888,Formal Leather Shoes,Fashion,Footwear,86,45.41,100.91,Active,2023-01-05
1889,Casual Canvas Shoes,Fashion,Footwear,17,48.83,108.51,Active,2024-08-11
1890,Camping Chair,Lifestyle,Outdoor,230,12.41,24.82,Active,2022-08-20
1891,Slim Fit Denim Jacket,Fashion,Clothing,175,100.04,222.31,Active,2022-03-16
1892,Premium Cookware Set,Home,Kitchen,241,155.82,283.31,Discontinued,2022-04-21
1893,Glass Storage Containers,Home,Kitchen,222,124.43,226.24,Active,2025-04-11
1894,Vitamin C Serum,Beauty,Skincare,73,46.08,131.66,Active,2024-07-26
1895,Storage Box,Consumer Goods,General,248,66.03,101.58,Active,2023-08-14
1896,Heritage Wool Coat,Fashion,Clothing,206,81.32,180.71,Active,2024-04-13
1897,Oak Dining Table,Home,Furniture,84,23.82,43.31,Active,2023-11-22
1898,Organic Linen Shirt,Fashion,Clothing,239,68.4,152.0,Active,2024-03-23
1899,Leather Wallet,Fashion,Accessories,116,57.46,127.69,Active,2024-11-09
1900,Glass Storage Containers,Home,Kitchen,18,121.51,220.93,Active,2022-08-18
1901,Designer Sunglasses,Fashion,Accessories,147,31.33,69.62,Active,2022-10-10
1902,Wall Art Frame,Home,Decor,179,159.71,290.38,Discontinued,2025-04-24
1903,Cotton Cushion Set,Home,Decor,196,77.26,140.47,Active,2025-11-26
1904,Classic Cotton Shirt,Fashion,Clothing,206,39.28,87.29,Active,2021-12-12
1905,Premium Cookware Set,Home,Kitchen,193,180.89,328.89,Active,2023-10-09
1906,Wooden Storage Cabinet,Home,Furniture,223,209.54,380.98,Active,2025-01-21
1907,Wooden Storage Cabinet,Home,Furniture,131,166.49,302.71,Discontinued,2021-12-05
1908,Classic Cotton Shirt,Fashion,Clothing,54,65.36,145.24,Discontinued,2024-05-11
1909,Premium Cookware Set,Home,Kitchen,55,92.48,168.15,Active,2021-11-05
1910,Formal Leather Shoes,Fashion,Footwear,48,115.85,257.44,Active,2024-04-11
1911,Wooden Storage Cabinet,Home,Furniture,91,222.69,404.89,Active,2024-01-25
1912,Travel Organiser,Lifestyle,Travel,115,97.11,194.22,Discontinued,2024-05-26
1913,Organic Linen Shirt,Fashion,Clothing,39,14.97,33.27,Active,2022-04-15
1914,Premium Cookware Set,Home,Kitchen,179,135.72,246.76,Active,2023-03-07
1915,Cabin Luggage,Lifestyle,Travel,250,36.89,73.78,Active,2024-02-21
1916,Outdoor Water Bottle,Lifestyle,Outdoor,212,51.22,102.44,Active,2022-02-13
1917,Glass Storage Containers,Home,Kitchen,222,96.76,175.93,Discontinued,2022-07-26
1918,Outdoor Water Bottle,Lifestyle,Outdoor,49,30.64,61.28,Discontinued,2024-06-14
1919,Travel Backpack,Lifestyle,Travel,132,86.35,172.7,Active,2021-12-29
1920,Wooden Storage Cabinet,Home,Furniture,187,190.43,346.24,Active,2024-02-02
1921,Cotton Cushion Set,Home,Decor,64,231.75,421.36,Active,2025-07-31
1922,Workout Equipment,Lifestyle,Fitness,227,56.77,113.54,Active,2023-10-21
1923,Storage Box,Consumer Goods,General,67,137.45,211.46,Active,2024-02-08
1924,Strengthening Shampoo,Beauty,Haircare,95,17.54,50.11,Active,2023-10-28
1925,Wall Art Frame,Home,Decor,243,160.84,292.44,Active,2021-10-29
1926,Outdoor Water Bottle,Lifestyle,Outdoor,97,15.47,30.94,Active,2023-11-07
1927,Ceramic Vase,Home,Decor,160,176.61,321.11,Discontinued,2025-07-28
1928,Storage Box,Consumer Goods,General,75,78.16,120.25,Active,2025-02-25
1929,Cabin Luggage,Lifestyle,Travel,16,25.65,51.3,Discontinued,2023-07-09
1930,Casual Canvas Shoes,Fashion,Footwear,1,57.34,127.42,Active,2025-08-14
1931,Heritage Wool Coat,Fashion,Clothing,88,96.38,214.18,Discontinued,2025-04-07
1932,Camping Chair,Lifestyle,Outdoor,35,72.75,145.5,Active,2024-06-05
1933,Smart Home Device,Consumer Goods,Electronics,172,138.56,213.17,Active,2021-10-06
1934,Casual Canvas Shoes,Fashion,Footwear,69,99.29,220.64,Active,2023-04-06
1935,Modern Sofa,Home,Furniture,125,157.32,286.04,Active,2021-11-09
1936,Wall Art Frame,Home,Decor,237,152.98,278.15,Active,2026-07-05
1937,Running Trainers,Fashion,Footwear,94,43.55,96.78,Active,2026-03-18
1938,Decorative Lamp,Home,Decor,180,62.18,113.05,Active,2021-11-19
1939,Designer Sunglasses,Fashion,Accessories,99,65.42,145.38,Active,2026-03-17
1940,Kitchen Knife Set,Home,Kitchen,146,241.13,438.42,Active,2021-09-11
1941,Leather Wallet,Fashion,Accessories,138,19.73,43.84,Active,2023-08-01
1942,Fitness Training Mat,Lifestyle,Fitness,190,53.66,107.32,Active,2025-05-20
1943,Outdoor Water Bottle,Lifestyle,Outdoor,21,76.76,153.52,Active,2025-05-14
1944,Leather Wallet,Fashion,Accessories,175,98.82,219.6,Discontinued,2026-06-06
